1.0019620999432		2.84026249576806E-5	
1.0733562991438		3.02631438780249E-5	
1.14369847821952	3.21079019110168E-5	
1.23082695677064	3.44804745813632E-5	
1.30448668937112	3.68703163135227E-5	
1.39743709394307	3.90899518388983E-5	
1.4619365934429		4.14727678131645E-5	
1.55774430029229	4.41264873869341E-5	
1.65476087561556	4.69165513913851E-5	
1.71663503610951	4.91768316225728E-5	
1.82913435177385	5.22862227363491E-5	
1.93415750935886	5.4922534532888E-5	
2.02807741459503	5.83952194373022E-5	
2.13307330024616	6.21317565677261E-5	
2.30260687170778	6.65329050939449E-5	
2.40888499428927	7.07396995751467E-5	
2.55891075426137	7.50517971407086E-5	
2.71205062568726	7.9456630078468E-5	
2.91196953973856	8.57548596438015E-5	
3.08623847044239	9.209160618377E-5	
3.28849445881403	9.8404297048754E-5	
3.47465113304543	1.05977537199288E-4	
3.68259415211253	1.12919614327179E-4	
3.96617118894325	1.22218355871952E-4	
4.27158498879916	1.3351450747889E-4	
4.60051708494105	1.46584405647275E-4	
4.92455648019892	1.58203602642577E-4	
5.26336292930141	1.73814216294549E-4	
5.63409015607692	1.89879165988041E-4	
6.14734760632325	2.12064191753811E-4	
6.58537311605662	2.35830346614825E-4	
7.05460986671279	2.60211384359757E-4	
7.49397214804599	2.82846639078855E-4	
7.86388049829833	3.07670151285939E-4	
8.44356674550863	3.46076031429193E-4	
9.06598458627221	3.88444377386439E-4	
9.73428398161778	4.42576175652135E-4	
