
0.999989009935442	1.04956792576825E-4	
1.07273976967438	1.07856133360357E-4	
1.12328063453063	1.10219513972353E-4	
1.19190903873106	1.14321313901525E-4	
1.26769446247132	1.17989736842705E-4	
1.37485868241313	1.24752928087479E-4	
1.48991896588294	1.31577435612844E-4	
1.58588980801686	1.38861243285015E-4	
1.67361551453876	1.44296782959957E-4	
1.79537365286213	1.52567898442356E-4	
1.89912771269562	1.59524861512111E-4	
2.00418061077804	1.66489444647497E-4	
2.1550266699831		1.77126211091629E-4	
2.31903509828514	1.87279114828264E-4	
2.50723632401275	2.01352867044185E-4	
2.66665450195907	2.12894446709872E-4	
2.81416421483546	2.25516193402416E-4	
2.98609952047957	2.38000222841448E-4	
3.27410089139528	2.60845670816846E-4	
3.52877923753051	2.81840754861758E-4	
3.74437494923665	3.02270954968896E-4	
4.11513180395703	3.32107384816604E-4	
4.43869251408013	3.62636099362782E-4	
4.79891447553106	4.02647948892283E-4	
5.20458945602691	4.48183426605722E-4	
5.74677472877758	5.16153604735603E-4	
6.15044712553599	5.76664257456535E-4	
6.66517071042704	6.55538222407486E-4	
7.20608244492975	7.62945530084018E-4	
7.64634814837879	8.69449502263757E-4	
8.06931656033154	9.71378378488149E-4	
8.38381812690055	0.00106726077264119	
8.89603924197061	0.00119311849437152	
9.38813605967089	0.00136811946144801	
9.96171738599814	0.00155524568794055	
