1.00444718397899	4.96292545123946E-5	
1.06206165318245	5.22044620855754E-5	
1.12814065937616	5.49132943547166E-5	
1.24119593913396	5.96777112817667E-5	
1.29051483232434	6.24825134783616E-5	
1.38979013743499	6.66054720656707E-5	
1.46838531171892	7.05764215266755E-5	
1.54787322364555	7.48837375496567E-5	
1.6631298649293		8.06259956742209E-5	
1.78560387722234	8.85594657248905E-5	
1.93180037394289	9.62431099591019E-5	
2.06931093884902	1.05221867160583E-4	
2.19805865319798	1.14047128581734E-4	
2.37984251776166	1.2703250879225E-4	
2.54146691265749	1.39625213218126E-4	
2.75165132988013	1.56249238754016E-4	
2.95428480181061	1.72885136492567E-4	
3.19861008745007	1.91292262659329E-4	
3.40541681607463	2.11659200413096E-4	
3.68705162521657	2.33105949037199E-4	
3.9374536931802		2.59129373573635E-4	
4.2274104561431		2.8671894645221E-4	
4.48014933561503	3.15771258651853E-4	
4.79905799424979	3.49159021647786E-4	
5.16823464738813	3.89951052518506E-4	
5.48979018821005	4.34350790972374E-4	
5.88056770341269	4.85095723153847E-4	
6.24644295042114	5.37816874561198E-4	
6.58458083775574	5.92312135301119E-4	
6.99960405391815	6.63275214391987E-4	
7.45216475262214	7.57720828140508E-4	
7.79578110345276	8.40071408857193E-4	
8.06847374243275	9.36344796223769E-4	
