1.00973160084948	9.95853036002984E-5	
1.06993613227772	1.04589735566547E-4	
1.14589020138976	1.11814474733379E-4	
1.22723620039429	1.19114315949586E-4	
1.2964515124504		1.26980928993151E-4	
1.40658996447189	1.37695447823598E-4	
1.49045689470508	1.47521175315724E-4	
1.5709222947325		1.57599458442406E-4	
1.70437807624557	1.68366265034036E-4	
1.82120256123048	1.8296245479769E-4	
1.98648875582405	1.98965366067511E-4	
2.13725794192078	2.16829720496625E-4	
2.36342501913763	2.38491009858402E-4	
2.55056526881712	2.62502728017916E-4	
2.76724542059259	2.86682355248767E-4	
2.97727195035242	3.17119548335522E-4	
3.24747909887051	3.54043758545341E-4	
3.61860113402121	3.99219140026396E-4	
3.94701315359922	4.50158823356307E-4	
4.24981816265882	5.01503394949538E-4	
4.54804291247668	5.50820211859095E-4	
4.80821214627365	6.11904369380716E-4	
5.12214831928362	6.78315002803353E-4	
5.46907044095735	7.5945102936004E-4	
5.46907044095735	7.5945102936004E-4	
5.82615515184864	8.58183193708412E-4	
6.30667488468105	9.80142735108807E-4	
6.78533464882637	0.00110520728121562	
7.32260966709778	0.00125511699297783	
7.8663781669435		0.00142637358512197	
8.39916644901839	0.00159245517287402	
8.96804037908683	0.00181876478136816	
9.7299092770234		0.00209651384029341	
