1.01483597598398	3.51836091691674E-5	
1.07304069911973	3.7343083902224E-5	
1.16088740364537	4.08499998956286E-5	
1.28308077142849	4.494222856823E-5	
1.34531720477576	4.80914868062914E-5	
1.48351942592571	5.32556628074227E-5	
1.65350980882163	6.0238934720909E-5	
1.78478260043001	6.54138537975336E-5	
1.94125115036999	7.21432033940312E-5	
2.11789912379699	8.00859173926708E-5	
2.32301125314638	8.81086808752465E-5	
2.54798787232605	9.89329050112228E-5	
2.75027362787467	1.09199545030382E-4	
2.93703725652229	1.18774180663186E-4	
3.24618564813373	1.36003236330035E-4	
3.56873871859181	1.55224017561758E-4	
3.80235750322456	1.71332198257082E-4	
4.13886380520843	1.95545877207032E-4	
4.52584875533438	2.29085986629525E-4	
4.84797899762957	2.5785985163898E-4	
5.23286194980942	2.93582566754744E-4	
5.60103369348971	3.2938054578791E-4	
6.03186171792792	3.80249762783622E-4	
6.56567777258787	4.46562195040566E-4	
7.04913153283746	5.18481930977819E-4	
7.54509169245356	5.95146614961018E-4	
7.95348964508576	6.7759548338017E-4	
8.63095328939827	8.0228248640507E-4	
9.14691119411406	9.20910985511111E-4	
9.87308805780074	0.00111284321185075	
