1.00443993965757	4.78528328202724E-5	
1.06142831742491	5.03151067840094E-5	
1.13427973834832	5.38555659729931E-5	
1.23958209602477	5.89926631008557E-5	
1.33529810804977	6.36039549477738E-5	
1.44648047723084	6.95330641182777E-5	
1.62824369000853	7.8100560137709E-5	
1.77940384356939	8.61169737370779E-5	
1.90610165805817	9.24203984781864E-5	
2.07640375662638	1.01302920194345E-4	
2.24390320280411	1.09944950346859E-4	
2.49774522737861	1.22922398518156E-4	
2.70571768709868	1.33144793241238E-4	
3.05547462719673	1.49846681455529E-4	
3.32846832558301	1.65664182549148E-4	
3.52858431026762	1.77438369385171E-4	
3.78890803214464	1.90803692794502E-4	
4.08473932100325	2.07217685649094E-4	
4.44969345423643	2.28486965540789E-4	
4.76652228307941	2.46835551199153E-4	
4.76652228307941	2.46835551199153E-4	
5.17994733393857	2.69311436203123E-4	
5.61125088581853	2.95000127435397E-4	
5.99158670002427	3.20166233125156E-4	
6.43876769756692	3.53962308509714E-4	
6.8806942677017		3.84158406876137E-4	
7.2536555285231		4.10376398924585E-4	
7.62240850246765	4.36362446811479E-4	
7.98432375424663	4.66451101709413E-4	
8.35005566528656	4.98285394690406E-4	
8.69768921681143	5.26351598678061E-4	
9.11794877064511	5.64878471437883E-4	
9.58147653429866	6.04626557106199E-4	
10.0123570569563	6.39948710848774E-4	
