ID;Time;X-Axis;Y-Axis;Z-Axis
1;31/12/2022, 11:39:21,570;-0,00822473131120205;0,183286428451538;-0,983025133609772
2;31/12/2022, 11:39:22,572;-0,00910282041877508;0,183896005153656;-0,98290354013443
3;31/12/2022, 11:39:23,579;-0,00871055666357279;0,183720231056213;-0,982939958572388
4;31/12/2022, 11:39:24,583;-0,00828700512647629;0,18339778482914;-0,983003854751587
5;31/12/2022, 11:39:25,588;-0,00796354282647371;0,183413371443748;-0,983003616333008
6;31/12/2022, 11:39:26,592;-0,0079309493303299;0,183525234460831;-0,982982993125916
7;31/12/2022, 11:39:27,597;-0,00800324976444244;0,183431565761566;-0,982999920845032
8;31/12/2022, 11:39:28,601;-0,00797340925782919;0,183066144585609;-0,983068287372589
9;31/12/2022, 11:39:29,611;-0,00781399197876453;0,182916477322578;-0,98309737443924
10;31/12/2022, 11:39:30,607;-0,00770089449360967;0,182917073369026;-0,983098208904266
11;31/12/2022, 11:39:31,613;-0,00752619048580527;0,182952970266342;-0,983092844486237
12;31/12/2022, 11:39:32,620;-0,00766480807214975;0,182969808578491;-0,983088672161102
13;31/12/2022, 11:39:33,625;-0,00756354536861181;0,182929590344429;-0,983096897602081
14;31/12/2022, 11:39:34,629;-0,00774805946275592;0,182932958006859;-0,983094871044159
15;31/12/2022, 11:39:35,634;-0,00797184836119413;0,182953521609306;-0,98308926820755
16;31/12/2022, 11:39:36,638;-0,00797527376562357;0,182835429906845;-0,983111202716827
17;31/12/2022, 11:39:37,643;-0,00796878803521395;0,182739183306694;-0,983129143714905
18;31/12/2022, 11:39:38,647;-0,00793945603072643;0,182787522673607;-0,983120381832123
19;31/12/2022, 11:39:39,652;-0,00808826554566622;0,182756781578064;-0,983124911785126
20;31/12/2022, 11:39:40,657;-0,00797988194972277;0,182565346360207;-0,983161330223084
21;31/12/2022, 11:39:41,706;-0,00801241211593151;0,182485461235046;-0,983175933361054
22;31/12/2022, 11:39:42,662;-0,00815510749816894;0,182698503136635;-0,983135163784027
23;31/12/2022, 11:39:43,667;-0,00833931099623442;0,182730883359909;-0,983127593994141
24;31/12/2022, 11:39:44,674;-0,00842882506549358;0,182708740234375;-0,983130931854248
25;31/12/2022, 11:39:45,680;-0,00856800191104412;0,182762786746025;-0,98311972618103
26;31/12/2022, 11:39:46,685;-0,00856783520430326;0,182733297348022;-0,98312520980835
27;31/12/2022, 11:39:47,689;-0,0085648326203227;0,182485967874527;-0,983171164989471
28;31/12/2022, 11:39:48,694;-0,00848437659442425;0,182601138949394;-0,983150482177734
29;31/12/2022, 11:39:49,699;-0,00839856173843145;0,182602241635323;-0,983151018619537
30;31/12/2022, 11:39:50,703;-0,00847567711025476;0,182791620492935;-0,983115136623383
31;31/12/2022, 11:39:51,709;-0,00855247769504786;0,182919800281525;-0,98309063911438
32;31/12/2022, 11:39:52,713;-0,00862732715904713;0,182908937335014;-0,98309201002121
33;31/12/2022, 11:39:53,718;-0,00868297554552555;0,182929322123528;-0,983087718486786
34;31/12/2022, 11:39:54,733;-0,00861440971493721;0,18301497399807;-0,983072400093079
35;31/12/2022, 11:39:55,723;-0,00851030182093382;0,183059349656105;-0,983065009117126
36;31/12/2022, 11:39:56,728;-0,00849945936352014;0,183329090476036;-0,98301488161087
37;31/12/2022, 11:39:57,736;-0,00861791241914034;0,183462485671043;-0,982988953590393
38;31/12/2022, 11:39:58,741;-0,0087848212569952;0,18331553041935;-0,98301488161087
39;31/12/2022, 11:39:59,746;-0,00889487005770206;0,183351874351501;-0,98300713300705
40;31/12/2022, 11:40:00,750;-0,0089574521407485;0,18317037820816;-0,983040392398834
41;31/12/2022, 11:40:01,755;-0,00889040902256966;0,183007061481476;-0,983071386814117
42;31/12/2022, 11:40:02,760;-0,00899277348071337;0,183229833841324;-0,983028948307037
43;31/12/2022, 11:40:03,764;-0,00883019715547562;0,183107480406761;-0,983053267002106
44;31/12/2022, 11:40:04,769;-0,00888987071812153;0,183128833770752;-0,983048737049103
45;31/12/2022, 11:40:05,774;-0,00882591120898724;0,182971656322479;-0,983078598976135
46;31/12/2022, 11:40:06,820;-0,00908545218408108;0,183164238929749;-0,98304033279419
47;31/12/2022, 11:40:07,779;-0,00895226560533047;0,182955488562584;-0,983080446720123
48;31/12/2022, 11:40:08,784;-0,00882043596357107;0,182753905653954;-0,983119130134582
49;31/12/2022, 11:40:09,790;-0,00870123133063316;0,182809934020042;-0,983109772205353
50;31/12/2022, 11:40:10,795;-0,00862378068268299;0,182945072650909;-0,983085334300995
51;31/12/2022, 11:40:11,800;-0,00860485900193453;0,183000653982162;-0,983075141906738
52;31/12/2022, 11:40:12,805;-0,00857292488217354;0,183214783668518;-0,983035504817963
53;31/12/2022, 11:40:13,811;-0,00857349392026663;0,18329693377018;-0,983020186424255
