ID;Time;X-Axis;Y-Axis;Z-Axis
1;31/12/2022, 11:44:41,402;-0,033098392188549;0,0188117325305939;-0,999275028705597
2;31/12/2022, 11:44:42,406;-0,0334510616958141;0,0196075905114412;-0,999248027801514
3;31/12/2022, 11:44:43,411;-0,0333855673670769;0,0195735674351454;-0,999250888824463
4;31/12/2022, 11:44:44,416;-0,0333111025393009;0,0195554606616497;-0,999253690242767
5;31/12/2022, 11:44:45,420;-0,0335203446447849;0,0194593761116266;-0,999248564243317
6;31/12/2022, 11:44:46,425;-0,0333582945168018;0,019477779045701;-0,999253630638123
7;31/12/2022, 11:44:47,429;-0,0332659408450127;0,01942153647542;-0,999257802963257
8;31/12/2022, 11:44:48,434;-0,0331667028367519;0,0194445755332708;-0,999260663986206
9;31/12/2022, 11:44:49,442;-0,0332000777125359;0,0191572103649378;-0,999265134334564
10;31/12/2022, 11:44:50,440;-0,0330452211201191;0,019241688773036;-0,999268591403961
11;31/12/2022, 11:44:51,445;-0,0329766273498535;0,0190986935049295;-0,999273598194122
12;31/12/2022, 11:44:52,450;-0,0330484658479691;0,0190064590424299;-0,999273002147675
13;31/12/2022, 11:44:53,455;-0,0328799709677696;0,0189567226916552;-0,999279499053955
14;31/12/2022, 11:44:54,461;-0,0328634455800056;0,0189604386687279;-0,999279975891113
15;31/12/2022, 11:44:55,464;-0,0328134000301361;0,0190024375915527;-0,99928081035614
16;31/12/2022, 11:44:56,468;-0,0327350609004498;0,0187868755310774;-0,999287486076355
17;31/12/2022, 11:44:57,473;-0,032875694334507;0,0186525136232376;-0,999285399913788
18;31/12/2022, 11:44:58,478;-0,0329321213066578;0,0185986384749413;-0,999284505844116
19;31/12/2022, 11:44:59,482;-0,032913975417614;0,0185046140104532;-0,999286890029907
20;31/12/2022, 11:45:00,487;-0,0330506190657616;0,0186159051954746;-0,999280273914337
21;31/12/2022, 11:45:01,492;-0,0331810340285301;0,0187923181802034;-0,999272644519806
22;31/12/2022, 11:45:02,495;-0,0331793054938316;0,0188609845936298;-0,99927145242691
23;31/12/2022, 11:45:03,500;-0,033367607742548;0,0186603702604771;-0,99926894903183
24;31/12/2022, 11:45:04,505;-0,0334523618221283;0,0184945575892925;-0,999269187450409
25;31/12/2022, 11:45:05,510;-0,0335409827530384;0,0184936337172985;-0,99926620721817
26;31/12/2022, 11:45:06,515;-0,0334836393594742;0,0184943452477455;-0,999268114566803
27;31/12/2022, 11:45:07,519;-0,0336829796433449;0,0184468347579241;-0,99926233291626
28;31/12/2022, 11:45:08,526;-0,0335550121963024;0,0186181161552668;-0,99926346540451
29;31/12/2022, 11:45:09,530;-0,0335773825645447;0,018472708761692;-0,999265372753143
30;31/12/2022, 11:45:10,534;-0,0335009135305882;0,018457705155015;-0,999268233776092
31;31/12/2022, 11:45:11,538;-0,0335377976298332;0,0184672884643078;-0,999266803264618
32;31/12/2022, 11:45:12,543;-0,0333728156983852;0,0184701569378376;-0,999272286891937
33;31/12/2022, 11:45:13,547;-0,0330525934696198;0,0185456462204456;-0,999281525611877
34;31/12/2022, 11:45:14,584;-0,0329256020486355;0,01843954436481;-0,999287664890289
35;31/12/2022, 11:45:15,556;-0,0327863097190857;0,0185047425329685;-0,999291062355042
36;31/12/2022, 11:45:16,561;-0,0325863063335419;0,0185536313802004;-0,999296724796295
37;31/12/2022, 11:45:17,565;-0,0325717926025391;0,0186762474477291;-0,999294877052307
38;31/12/2022, 11:45:18,570;-0,0328014828264713;0,0188676193356514;-0,999283790588379
39;31/12/2022, 11:45:19,576;-0,032878253608942;0,0189999137073755;-0,999278724193573
40;31/12/2022, 11:45:20,580;-0,0331563428044319;0,0189773757010698;-0,999269962310791
41;31/12/2022, 11:45:21,586;-0,033128198236227;0,0191747769713402;-0,999267160892487
42;31/12/2022, 11:45:22,591;-0,0333665050566196;0,0193814970552921;-0,999255239963532
43;31/12/2022, 11:45:23,595;-0,0329291298985481;0,0190229024738073;-0,999276638031006
44;31/12/2022, 11:45:24,599;-0,0319870859384537;0,0199334993958473;-0,999289512634277
45;31/12/2022, 11:45:25,604;-0,0328062362968922;0,0194643810391426;-0,999272167682648
46;31/12/2022, 11:45:26,608;-0,031584344804287;0,0196114517748356;-0,99930864572525
47;31/12/2022, 11:45:28,223;-0,0327807441353798;0,0191976595669985;-0,99927818775177
48;31/12/2022, 11:45:28,729;-0,0332657918334007;0,0193332154303789;-0,999259531497955
49;31/12/2022, 11:45:29,622;-0,0324895344674587;0,0194811318069696;-0,99928218126297
50;31/12/2022, 11:45:30,627;-0,0322524979710579;0,0195576082915068;-0,999288380146027
