ID;Time;X-Axis;Y-Axis;Z-Axis
1;31/12/2022, 11:59:37,953;-0,0284455176442862;0,181281119585037;-0,983019828796387
2;31/12/2022, 11:59:38,959;-0,0296490751206875;0,18025940656662;-0,983172178268433
3;31/12/2022, 11:59:39,964;-0,0302345212548971;0,17967477440834;-0,983261346817017
4;31/12/2022, 11:59:40,967;-0,0306742526590824;0,179425641894341;-0,983293235301971
5;31/12/2022, 11:59:41,973;-0,0308604221791029;0,179237484931946;-0,983321726322174
6;31/12/2022, 11:59:42,978;-0,030977837741375;0,179351672530174;-0,983297169208527
7;31/12/2022, 11:59:43,982;-0,031172301620245;0,179350599646568;-0,983291208744049
8;31/12/2022, 11:59:44,987;-0,0311571881175041;0,179293558001518;-0,983302116394043
9;31/12/2022, 11:59:46,002;-0,0312526822090149;0,179322794079781;-0,983293771743774
10;31/12/2022, 11:59:46,993;-0,0314116105437279;0,179269313812256;-0,983298420906067
11;31/12/2022, 11:59:47,997;-0,0314750298857689;0,17914380133152;-0,983319282531738
12;31/12/2022, 11:59:49,004;-0,0315721221268177;0,179281786084175;-0,983291029930115
13;31/12/2022, 11:59:50,010;-0,031527679413557;0,179417625069618;-0,983267664909363
14;31/12/2022, 11:59:51,013;-0,0314282439649105;0,179450780153275;-0,983264803886414
15;31/12/2022, 11:59:52,019;-0,0316620022058487;0,179118037223816;-0,983317971229553
16;31/12/2022, 11:59:53,024;-0,03169996291399;0,178894206881523;-0,983357489109039
17;31/12/2022, 11:59:54,029;-0,0317390933632851;0,178885400295258;-0,983357846736908
18;31/12/2022, 11:59:55,033;-0,0318312160670757;0,178947180509567;-0,983343601226807
19;31/12/2022, 11:59:56,038;-0,0318136885762215;0,178618729114532;-0,983403921127319
20;31/12/2022, 11:59:57,042;-0,0318751707673073;0,17852520942688;-0,983418881893158
21;31/12/2022, 11:59:58,115;-0,0319748036563396;0,178496435284615;-0,98342090845108
22;31/12/2022, 11:59:59,051;-0,0321924462914467;0,178455427289009;-0,983421206474304
23;31/12/2022, 12:00:00,053;-0,032378938049078;0,178469061851501;-0,983412623405456
24;31/12/2022, 12:00:01,058;-0,0323069803416729;0,178430989384651;-0,983421921730042
25;31/12/2022, 12:00:02,064;-0,0323000624775887;0,178559646010399;-0,983398795127869
26;31/12/2022, 12:00:03,071;-0,0325944758951664;0,178524032235146;-0,983395516872406
27;31/12/2022, 12:00:04,076;-0,0324766524136066;0,17851510643959;-0,98340106010437
28;31/12/2022, 12:00:05,080;-0,0325363576412201;0,178655534982681;-0,983373582363129
29;31/12/2022, 12:00:06,085;-0,0324200354516506;0,178682401776314;-0,983372509479523
30;31/12/2022, 12:00:07,089;-0,03254634141922;0,178605735301971;-0,983382284641266
31;31/12/2022, 12:00:08,094;-0,03267527744174;0,178625509142876;-0,983374416828156
32;31/12/2022, 12:00:09,099;-0,0325407348573208;0,178606048226356;-0,983382403850555
33;31/12/2022, 12:00:10,104;-0,0324137732386589;0,178875282406807;-0,983337700366974
34;31/12/2022, 12:00:11,158;-0,0324771590530872;0,178872033953667;-0,98333615064621
35;31/12/2022, 12:00:12,110;-0,032465249300003;0,178965330123901;-0,983319580554962
36;31/12/2022, 12:00:13,114;-0,0324530676007271;0,178727179765701;-0,983363330364227
37;31/12/2022, 12:00:14,119;-0,0324407182633877;0,178937524557114;-0,983325481414795
38;31/12/2022, 12:00:15,125;-0,0322822630405426;0,17907877266407;-0,983304977416992
39;31/12/2022, 12:00:16,130;-0,0323674604296684;0,179033249616623;-0,983310461044312
40;31/12/2022, 12:00:17,136;-0,0325141027569771;0,179019287228584;-0,983308136463165
41;31/12/2022, 12:00:18,139;-0,0325309224426746;0,178859084844589;-0,983336746692658
42;31/12/2022, 12:00:19,144;-0,0324959196150303;0,178824856877327;-0,98334413766861
43;31/12/2022, 12:00:20,150;-0,0326112285256386;0,178860917687416;-0,983333766460419
44;31/12/2022, 12:00:21,154;-0,0326717495918274;0,178766071796417;-0,983348965644836
45;31/12/2022, 12:00:22,433;-0,032847985625267;0,178625836968422;-0,983368635177612
46;31/12/2022, 12:00:23,162;-0,0328627787530422;0,178690880537033;-0,983356297016144
47;31/12/2022, 12:00:24,197;-0,0317361615598202;0,17785382270813;-0,983545005321503
