ID;Time;X-Axis;Y-Axis;Z-Axis
1;31/12/2022, 12:33:17,282;0,151069834828377;0,0276040975004435;-0,988137602806091
2;31/12/2022, 12:33:18,286;0,15177258849144;0,0304255001246929;-0,987947046756744
3;31/12/2022, 12:33:19,291;0,152277991175652;0,0325269885361195;-0,98780232667923
4;31/12/2022, 12:33:20,295;0,152782112360001;0,0343043133616447;-0,987664341926575
5;31/12/2022, 12:33:21,300;0,153175547719002;0,0359250009059906;-0,987545788288116
6;31/12/2022, 12:33:22,330;0,153769433498383;0,0374622568488121;-0,987396359443665
7;31/12/2022, 12:33:23,308;0,154327675700188;0,0386403650045395;-0,987263858318329
8;31/12/2022, 12:33:24,313;0,154764115810394;0,0396654270589352;-0,987154841423035
9;31/12/2022, 12:33:25,317;0,155081316828728;0,0406643487513065;-0,98706442117691
10;31/12/2022, 12:33:26,323;0,155355378985405;0,0415039211511612;-0,986986398696899
11;31/12/2022, 12:33:27,327;0,155618697404861;0,0422704331576824;-0,986912369728088
12;31/12/2022, 12:33:28,331;0,155824139714241;0,0431879200041294;-0,98684024810791
13;31/12/2022, 12:33:29,336;0,156065389513969;0,0438124090433121;-0,986774563789368
14;31/12/2022, 12:33:30,341;0,156265288591385;0,0443498902022839;-0,986718952655792
15;31/12/2022, 12:33:31,345;0,156335115432739;0,0450079403817654;-0,986678063869476
16;31/12/2022, 12:33:32,350;0,156353905797005;0,0455284304916859;-0,986651182174683
17;31/12/2022, 12:33:33,355;0,156541749835014;0,0460110679268837;-0,986599028110504
18;31/12/2022, 12:33:34,359;0,156405448913574;0,0463156774640083;-0,986606419086456
19;31/12/2022, 12:33:35,363;0,156671941280365;0,0468540415167808;-0,986538708209992
20;31/12/2022, 12:33:36,368;0,156565457582474;0,0473510026931763;-0,986531853675842
21;31/12/2022, 12:33:37,372;0,156797662377357;0,0476639345288277;-0,986479938030243
22;31/12/2022, 12:33:38,377;0,156946912407875;0,0480173043906689;-0,986439049243927
23;31/12/2022, 12:33:39,382;0,156961888074875;0,0481585003435612;-0,986429810523987
24;31/12/2022, 12:33:40,387;0,157141372561455;0,0482900552451611;-0,986394762992859
25;31/12/2022, 12:33:41,392;0,157267868518829;0,048754058778286;-0,986351788043976
26;31/12/2022, 12:33:42,396;0,157304391264915;0,0489555150270462;-0,98633599281311
27;31/12/2022, 12:33:43,401;0,157376125454903;0,0491657741367817;-0,986314117908478
28;31/12/2022, 12:33:44,406;0,15741990506649;0,0493456274271011;-0,986298143863678
29;31/12/2022, 12:33:45,410;0,157484456896782;0,0494206994771957;-0,986284077167511
30;31/12/2022, 12:33:46,415;0,155170306563377;0,0487431064248085;-0,986684501171112
31;31/12/2022, 12:33:47,419;0,157157585024834;0,0494671911001205;-0,986333847045898
32;31/12/2022, 12:33:48,441;0,156963020563126;0,0495488047599792;-0,986360728740692
33;31/12/2022, 12:33:49,440;0,156887397170067;0,0496707819402218;-0,986366629600525
34;31/12/2022, 12:33:50,445;0,156954407691956;0,0498510338366032;-0,986346900463104
35;31/12/2022, 12:33:51,438;0,157017171382904;0,0498632155358791;-0,986336290836334
36;31/12/2022, 12:33:52,443;0,157132118940353;0,0501570329070091;-0,986303091049194
37;31/12/2022, 12:33:53,448;0,157364830374718;0,0503039583563805;-0,986258506774902
38;31/12/2022, 12:33:54,452;0,157365202903748;0,0503347553312778;-0,986256837844849
39;31/12/2022, 12:33:55,457;0,157327637076378;0,0503791905939579;-0,98626059293747
40;31/12/2022, 12:33:56,462;0,157223850488663;0,0507814660668373;-0,98625648021698
