ID;Time;X-Axis;Y-Axis;Z-Axis
1;29/12/2022, 11:33:55,456;0,000217041029827669;-0,0901770442724228;-0,995925724506378
2;29/12/2022, 11:33:56,470;-0,000236332401982509;-0,0904141142964363;-0,995904207229614
3;29/12/2022, 11:33:57,471;-0,000120520395284984;-0,0906098112463951;-0,995886445045471
4;29/12/2022, 11:33:58,473;-0,000311522802803665;-0,0907440409064293;-0,995874226093292
5;29/12/2022, 11:33:59,474;-0,0000849833959364332;-0,0909347385168076;-0,995856821537018
6;29/12/2022, 11:34:00,476;-0,000278114777756855;-0,0909591466188431;-0,995854556560516
7;29/12/2022, 11:34:01,478;-0,0003702572430484;-0,091081440448761;-0,995843350887299
8;29/12/2022, 11:34:02,549;-0,000331514194840565;-0,0915696322917938;-0,995798647403717
9;29/12/2022, 11:34:03,544;0,00000061407178009176;-0,091750830411911;-0,995782017707825
10;29/12/2022, 11:34:04,541;0,0000456595807918347;-0,0921226665377617;-0,995747685432434
11;29/12/2022, 11:34:05,538;-0,0000604273482167628;-0,092224694788456;-0,995738208293915
12;29/12/2022, 11:34:06,536;-0,00000098586372132559;-0,0924059897661209;-0,995721399784088
13;29/12/2022, 11:34:07,533;-0,000259108666796237;-0,0924673676490784;-0,99571567773819
14;29/12/2022, 11:34:08,529;-0,000371704547433183;-0,0923635065555572;-0,995725274085998
15;29/12/2022, 11:34:09,526;-0,000148248393088579;-0,0924505293369293;-0,995717287063599
16;29/12/2022, 11:34:10,523;0,0000297788610623684;-0,0923879593610764;-0,995723068714142
17;29/12/2022, 11:34:11,520;0,0000963430575211532;-0,0924755334854126;-0,995714962482452
18;29/12/2022, 11:34:12,516;0,000284351146547124;-0,0923699140548706;-0,995724737644196
19;29/12/2022, 11:34:13,513;0,000507812947034836;-0,0924103111028671;-0,995720863342285
20;29/12/2022, 11:34:14,509;0,000743987911846489;-0,0923955589532852;-0,995722115039825
21;29/12/2022, 11:34:15,506;0,000884885317645967;-0,0924579426646233;-0,995716214179993
22;29/12/2022, 11:34:16,503;0,00113823474384844;-0,0922446101903915;-0,995735704898834
23;29/12/2022, 11:34:17,499;0,00120618299115449;-0,0920604765415192;-0,995752692222595
24;29/12/2022, 11:34:18,496;0,00132937519811094;-0,0920174494385719;-0,995756506919861
25;29/12/2022, 11:34:19,509;0,00148157763760537;-0,0919399335980415;-0,9957634806633
26;29/12/2022, 11:34:20,488;0,00149178155697882;-0,0919613689184189;-0,995761454105377
27;29/12/2022, 11:34:21,485;0,00145241722930223;-0,0919961184263229;-0,995758295059204
28;29/12/2022, 11:34:22,482;0,00144605920650065;-0,0920275002717972;-0,995755434036255
29;29/12/2022, 11:34:23,480;0,00145263154990971;-0,0920697525143623;-0,9957515001297
