ID;Time;X-Axis;Y-Axis;Z-Axis
1;29/12/2022, 11:31:15,218;-0,037134688347578;-0,201972410082817;-0,978686928749084
2;29/12/2022, 11:31:16,220;-0,0373880937695503;-0,202088132500648;-0,978653430938721
3;29/12/2022, 11:31:17,222;-0,0373536199331284;-0,202273964881897;-0,97861635684967
4;29/12/2022, 11:31:18,223;-0,0374390259385109;-0,202326133847237;-0,978602290153503
5;29/12/2022, 11:31:19,225;-0,037527784705162;-0,202202677726746;-0,978624403476715
6;29/12/2022, 11:31:20,227;-0,0377524122595787;-0,202242910861969;-0,978607475757599
7;29/12/2022, 11:31:21,228;-0,0378531776368618;-0,202513605356216;-0,9785475730896
8;29/12/2022, 11:31:23,003;-0,037875946611166;-0,202334836125374;-0,978583693504334
9;29/12/2022, 11:31:23,999;-0,037970282137394;-0,202320784330368;-0,978582918643951
10;29/12/2022, 11:31:24,996;-0,0377407111227512;-0,202340871095657;-0,978587687015533
11;29/12/2022, 11:31:25,993;-0,0380160622298718;-0,202261313796043;-0,978593468666077
12;29/12/2022, 11:31:26,989;-0,0380297750234604;-0,202209323644638;-0,978603661060333
13;29/12/2022, 11:31:28,018;-0,0379557944834232;-0,202173933386803;-0,97861385345459
14;29/12/2022, 11:31:28,981;-0,0380232594907284;-0,202086672186852;-0,978629231452942
15;29/12/2022, 11:31:29,978;-0,0382779650390148;-0,201925411820412;-0,978652596473694
16;29/12/2022, 11:31:30,976;-0,0384209156036377;-0,201841801404953;-0,97866427898407
17;29/12/2022, 11:31:31,973;-0,0386186763644218;-0,201745688915253;-0,97867625951767
18;29/12/2022, 11:31:32,970;-0,0385011546313763;-0,201490521430969;-0,978733479976654
19;29/12/2022, 11:31:33,966;-0,0386132672429085;-0,201721876859665;-0,97868138551712
20;29/12/2022, 11:31:34,963;-0,0386315323412418;-0,20159886777401;-0,978706002235413
21;29/12/2022, 11:31:35,960;-0,03873310983181;-0,201643794775009;-0,978692770004272
22;29/12/2022, 11:31:36,956;-0,0387532114982605;-0,201560690999031;-0,978709101676941
23;29/12/2022, 11:31:37,953;-0,0385799296200275;-0,201678082346916;-0,978691756725311
24;29/12/2022, 11:31:38,950;-0,0385862179100513;-0,201835304498672;-0,978659093379974
