ID;Time;X-Axis;Y-Axis;Z-Axis
1;29/12/2022, 12:00:09,915;-0,0187425203621387;-0,201450169086456;-0,979319453239441
2;29/12/2022, 12:00:10,930;-0,0199592690914869;-0,202028855681419;-0,979176163673401
3;29/12/2022, 12:00:11,931;-0,0191305838525295;-0,202316150069237;-0,979133367538452
4;29/12/2022, 12:00:12,933;-0,0185307394713163;-0,202460274100304;-0,979115128517151
5;29/12/2022, 12:00:13,934;-0,0181813035160303;-0,202405080199242;-0,979133069515228
6;29/12/2022, 12:00:14,936;-0,0183532200753689;-0,202417373657227;-0,97912734746933
7;29/12/2022, 12:00:15,938;-0,018701883032918;-0,202154740691185;-0,97917503118515
8;29/12/2022, 12:00:16,940;-0,0187397710978985;-0,202125459909439;-0,979180335998535
9;29/12/2022, 12:00:17,986;-0,0187645833939314;-0,20186273753643;-0,979234039783478
10;29/12/2022, 12:00:18,941;-0,0188389662653208;-0,201856046915054;-0,979233980178833
11;29/12/2022, 12:00:20,418;-0,0188951436430216;-0,201802492141724;-0,97924393415451
12;29/12/2022, 12:00:21,414;-0,0185989253222942;-0,201746761798859;-0,979261100292206
13;29/12/2022, 12:00:22,411;-0,0183934383094311;-0,201453268527985;-0,979325413703918
14;29/12/2022, 12:00:23,408;-0,0182942599058151;-0,201451271772385;-0,97932767868042
15;29/12/2022, 12:00:24,404;-0,0182487182319164;-0,201189294457436;-0,979382395744324
16;29/12/2022, 12:00:25,400;-0,0181285087019205;-0,201108649373054;-0,979401171207428
17;29/12/2022, 12:00:26,427;-0,0180961824953556;-0,201278075575829;-0,979366958141327
18;29/12/2022, 12:00:27,393;-0,0180804468691349;-0,201204314827919;-0,979382395744324
19;29/12/2022, 12:00:28,390;-0,0181507524102926;-0,201172038912773;-0,979387760162354
20;29/12/2022, 12:00:29,387;-0,0181764084845781;-0,201245754957199;-0,979372143745422
21;29/12/2022, 12:00:30,384;-0,0180201847106218;-0,201261207461357;-0,979371845722198
22;29/12/2022, 12:00:31,381;-0,0180651117116213;-0,201273083686829;-0,979368567466736
23;29/12/2022, 12:00:32,378;-0,018005495890975;-0,201308280229568;-0,979362428188324
24;29/12/2022, 12:00:33,375;-0,0179836973547936;-0,201522931456566;-0,979318678379059
25;29/12/2022, 12:00:34,371;-0,0180814824998379;-0,201518520712852;-0,979317784309387
26;29/12/2022, 12:00:35,368;-0,0181826502084732;-0,201621353626251;-0,979294776916504
27;29/12/2022, 12:00:36,364;-0,0182824302464724;-0,201624244451523;-0,979292333126068
28;29/12/2022, 12:00:37,361;-0,0182373952120543;-0,201660960912704;-0,979285597801208
29;29/12/2022, 12:00:38,357;-0,0183255448937416;-0,201540559530258;-0,979308724403381
30;29/12/2022, 12:00:39,354;-0,0184470824897289;-0,201544895768166;-0,979305565357208
31;29/12/2022, 12:00:40,350;-0,0184751078486443;-0,20144510269165;-0,979325532913208
32;29/12/2022, 12:00:41,347;-0,0185367241501808;-0,201328307390213;-0,979348421096802
33;29/12/2022, 12:00:42,357;-0,0188201945275068;-0,201466724276543;-0,979314506053925
34;29/12/2022, 12:00:43,339;-0,0190423764288425;-0,201325669884682;-0,979339241981506
35;29/12/2022, 12:00:44,336;-0,0188789274543524;-0,20150563120842;-0,979305386543274
36;29/12/2022, 12:00:45,333;-0,0189340282231569;-0,201478809118271;-0,979309856891632
37;29/12/2022, 12:00:46,329;-0,0189286693930626;-0,201344549655914;-0,979337573051453
38;29/12/2022, 12:00:47,326;-0,0187642797827721;-0,201484993100166;-0,97931182384491
39;29/12/2022, 12:00:48,324;-0,0187777020037174;-0,2014170140028;-0,979325592517853
40;29/12/2022, 12:00:49,320;-0,0186012499034405;-0,201251313090324;-0,979363024234772
41;29/12/2022, 12:00:50,316;-0,0184321478009224;-0,201351046562195;-0,979345679283142
