ID;Time;X-Axis;Y-Axis;Z-Axis
1;29/12/2022, 11:24:29,927;0,0754926428198814;-0,113771997392178;-0,990634560585022
2;29/12/2022, 11:24:30,938;0,0753248482942581;-0,113581210374832;-0,990669190883636
3;29/12/2022, 11:24:31,939;0,0749573037028313;-0,11342191696167;-0,990715324878693
4;29/12/2022, 11:24:32,941;0,0743556618690491;-0,113471828401089;-0,990754961967468
5;29/12/2022, 11:24:33,942;0,0741567686200142;-0,113546930253506;-0,990761280059814
6;29/12/2022, 11:24:34,944;0,0740963071584702;-0,113579407334328;-0,990762054920196
7;29/12/2022, 11:24:35,946;0,0742502585053444;-0,113727614283562;-0,990733504295349
8;29/12/2022, 11:24:36,948;0,0741651877760887;-0,113699607551098;-0,990743100643158
9;29/12/2022, 11:24:37,984;0,0738944262266159;-0,113774061203003;-0,990754783153534
10;29/12/2022, 11:24:38,949;0,0737699493765831;-0,113755129277706;-0,990766227245331
11;29/12/2022, 11:24:39,951;0,073908843100071;-0,113917142152786;-0,99073725938797
12;29/12/2022, 11:24:41,248;0,073837898671627;-0,113824680447578;-0,990753173828125
13;29/12/2022, 11:24:42,244;0,073758989572525;-0,114126682281494;-0,990724325180054
14;29/12/2022, 11:24:43,241;0,0737437829375267;-0,11436466127634;-0,990698039531708
15;29/12/2022, 11:24:44,237;0,073732778429985;-0,114482067525387;-0,990685284137726
16;29/12/2022, 11:24:45,233;0,0737007483839989;-0,114563502371311;-0,990678250789642
17;29/12/2022, 11:24:46,230;0,0734265893697739;-0,114632926881313;-0,990690588951111
18;29/12/2022, 11:24:47,226;0,0734688714146614;-0,114500291645527;-0,99070280790329
19;29/12/2022, 11:24:48,223;0,0735447630286217;-0,114467769861221;-0,990700900554657
20;29/12/2022, 11:24:49,228;0,0736339166760445;-0,114275448024273;-0,990716516971588
21;29/12/2022, 11:24:50,216;0,0736841708421707;-0,11427166312933;-0,990713179111481
22;29/12/2022, 11:24:51,213;0,0734120905399322;-0,114258445799351;-0,990734934806824
23;29/12/2022, 11:24:52,210;0,0733992904424667;-0,11420713365078;-0,990741789340973
24;29/12/2022, 11:24:53,206;0,0730896294116974;-0,114270552992821;-0,990757346153259
25;29/12/2022, 11:24:54,203;0,0729246214032173;-0,114329285919666;-0,990762770175934
26;29/12/2022, 11:24:55,200;0,0727621838450432;-0,114206723868847;-0,990788817405701
27;29/12/2022, 11:24:56,196;0,0726418942213058;-0,114341035485268;-0,990782141685486
28;29/12/2022, 11:24:57,193;0,0723570212721825;-0,114449821412563;-0,99079042673111
29;29/12/2022, 11:24:58,190;0,0721627771854401;-0,114369332790375;-0,990813910961151
30;29/12/2022, 11:24:59,186;0,0722261071205139;-0,114442951977253;-0,9908007979393
31;29/12/2022, 11:25:00,183;0,0722892135381699;-0,114500485360622;-0,990789532661438
32;29/12/2022, 11:25:01,180;0,0723477527499199;-0,114289417862892;-0,990809619426727
