ID;Time;X-Axis;Y-Axis;Z-Axis
1;29/12/2022, 11:22:31,963;-0,0347721949219704;-0,0591816864907742;-0,997641444206238
2;29/12/2022, 11:22:32,981;-0,0344360172748566;-0,059331439435482;-0,997644186019898
3;29/12/2022, 11:22:33,982;-0,0340655967593193;-0,0593478865921497;-0,997655928134918
4;29/12/2022, 11:22:34,984;-0,0339779444038868;-0,0592188760638237;-0,997666597366333
5;29/12/2022, 11:22:35,986;-0,0338997505605221;-0,0591927580535412;-0,997670829296112
6;29/12/2022, 11:22:36,988;-0,03388512134552;-0,0594419725239277;-0,997656464576721
7;29/12/2022, 11:22:37,989;-0,0338948182761669;-0,0594689585268498;-0,997654557228088
8;29/12/2022, 11:22:38,991;-0,033988106995821;-0,0596395544707775;-0,997641205787659
9;29/12/2022, 11:22:39,991;-0,0341923423111439;-0,0599538311362267;-0,997615396976471
10;29/12/2022, 11:22:40,993;-0,0340322703123093;-0,0598599873483181;-0,997626483440399
11;29/12/2022, 11:22:42,087;-0,03400644287467;-0,0596613548696041;-0,997639238834381
12;29/12/2022, 11:22:43,099;-0,0340666696429253;-0,0594588331878185;-0,997649312019348
13;29/12/2022, 11:22:44,109;-0,0340561233460903;-0,0592477768659592;-0,99766218662262
14;29/12/2022, 11:22:45,114;-0,0341748930513859;-0,0593580976128578;-0,99765157699585
15;29/12/2022, 11:22:46,037;-0,0342246294021606;-0,0594867765903473;-0,99764221906662
16;29/12/2022, 11:22:47,033;-0,0345337949693203;-0,0596521273255348;-0,997621715068817
17;29/12/2022, 11:22:48,030;-0,0345493108034134;-0,0597189553081989;-0,997617185115814
18;29/12/2022, 11:22:49,027;-0,0344015099108219;-0,0598252154886723;-0,997615873813629
19;29/12/2022, 11:22:50,024;-0,0343977473676205;-0,0599096044898033;-0,997610986232758
20;29/12/2022, 11:22:51,021;-0,0342434905469418;-0,0599730089306831;-0,997612476348877
21;29/12/2022, 11:22:52,017;-0,0342091247439384;-0,0601081028580666;-0,997605502605438
22;29/12/2022, 11:22:53,014;-0,0342177338898182;-0,0601851902902126;-0,997600555419922
23;29/12/2022, 11:22:54,011;-0,0340224616229534;-0,0601539947092533;-0,99760913848877
24;29/12/2022, 11:22:55,008;-0,0338301286101341;-0,0601644888520241;-0,997615039348602
25;29/12/2022, 11:22:56,027;-0,0336252823472023;-0,0600878670811653;-0,997626602649689
26;29/12/2022, 11:22:56,999;-0,0334904938936234;-0,0599975436925888;-0,997636556625366
27;29/12/2022, 11:22:57,996;-0,033798735588789;-0,0601001158356667;-0,997619986534119
28;29/12/2022, 11:22:58,993;-0,0340946987271309;-0,0599539987742901;-0,997618675231934
