ID;Time;X-Axis;Y-Axis;Z-Axis
1;29/12/2022, 12:13:10,862;-0,0750032067298889;-0,158614531159401;-0,984487652778626
2;29/12/2022, 12:13:10,873;-0,0749977827072144;-0,158615067601204;-0,984488010406494
3;29/12/2022, 12:13:11,876;-0,0782315954566002;-0,154328644275665;-0,984917521476746
4;29/12/2022, 12:13:13,800;-0,0785809084773064;-0,154360294342041;-0,984884738922119
5;29/12/2022, 12:13:14,796;-0,0787766426801682;-0,154401645064354;-0,984862625598908
6;29/12/2022, 12:13:15,793;-0,0790663063526154;-0,154419839382172;-0,984836578369141
7;29/12/2022, 12:13:16,790;-0,0791184529662132;-0,154410868883133;-0,984833776950836
8;29/12/2022, 12:13:17,787;-0,0792271196842194;-0,154461085796356;-0,984817147254944
9;29/12/2022, 12:13:18,783;-0,0793496295809746;-0,154507488012314;-0,984800040721893
10;29/12/2022, 12:13:19,779;-0,079713724553585;-0,154499843716621;-0,98477178812027
11;29/12/2022, 12:13:20,808;-0,0799978598952293;-0,154433533549309;-0,984759151935577
12;29/12/2022, 12:13:21,772;-0,080346904695034;-0,154230177402496;-0,984762609004974
13;29/12/2022, 12:13:22,769;-0,080729715526104;-0,154037564992905;-0,984761476516724
14;29/12/2022, 12:13:23,766;-0,0807894021272659;-0,153877824544907;-0,984781563282013
15;29/12/2022, 12:13:24,764;-0,0809013247489929;-0,153903365135193;-0,984768390655518
16;29/12/2022, 12:13:25,760;-0,0809766873717308;-0,153951436281204;-0,984754681587219
17;29/12/2022, 12:13:26,757;-0,0809674263000488;-0,153759211301804;-0,984785437583923
18;29/12/2022, 12:13:27,754;-0,0808334648609161;-0,153727829456329;-0,984801352024078
19;29/12/2022, 12:13:28,750;-0,0808584094047546;-0,153708383440971;-0,98480236530304
20;29/12/2022, 12:13:29,747;-0,0808293372392654;-0,15359328687191;-0,984822690486908
21;29/12/2022, 12:13:30,744;-0,0808192417025566;-0,153632670640945;-0,984817385673523
22;29/12/2022, 12:13:31,740;-0,0807659551501274;-0,153623878955841;-0,984823107719421
23;29/12/2022, 12:13:32,737;-0,080730028450489;-0,153710901737213;-0,984812498092651
24;29/12/2022, 12:13:33,734;-0,0809959098696709;-0,153766274452209;-0,984781980514526
25;29/12/2022, 12:13:34,731;-0,0811375752091408;-0,153756678104401;-0,984771847724915
26;29/12/2022, 12:13:35,727;-0,0811347141861916;-0,153853848576546;-0,984756886959076
27;29/12/2022, 12:13:36,724;-0,081456370651722;-0,154082208871841;-0,98469465970993
28;29/12/2022, 12:13:37,724;-0,0816604867577553;-0,154193848371506;-0,984660267829895
29;29/12/2022, 12:13:38,716;-0,0809087604284286;-0,154704242944717;-0,984642267227173
