ID;Time;X-Axis;Y-Axis;Z-Axis
1;29/12/2022, 11:18:48,076;0,0891583040356636;-0,0496772602200508;-0,994777858257294
2;29/12/2022, 11:18:49,078;0,0892147198319435;-0,0496972352266312;-0,994771778583527
3;29/12/2022, 11:18:50,079;0,0895355194807053;-0,0495620407164097;-0,99474972486496
4;29/12/2022, 11:18:51,080;0,0896470695734024;-0,0495276860892773;-0,994741380214691
5;29/12/2022, 11:18:52,082;0,0896464586257935;-0,0494520626962185;-0,994745194911957
6;29/12/2022, 11:18:53,085;0,0898536890745163;-0,0494748763740063;-0,994725346565247
7;29/12/2022, 11:18:54,086;0,0908991992473602;-0,0495533309876919;-0,994626462459564
8;29/12/2022, 11:18:55,826;0,0902691930532455;-0,0491783656179905;-0,994702458381653
9;29/12/2022, 11:18:58,602;0,0900920778512955;-0,0491308271884918;-0,994720876216888
10;29/12/2022, 11:18:59,602;0,0902018845081329;-0,0490904860198498;-0,994712889194488
11;29/12/2022, 11:19:00,595;0,090247668325901;-0,0490351803600788;-0,994711458683014
12;29/12/2022, 11:19:01,592;0,0900062993168831;-0,0489907674491406;-0,994735538959503
13;29/12/2022, 11:19:02,588;0,0898491889238358;-0,0491953380405903;-0,994739651679993
14;29/12/2022, 11:19:03,585;0,0898759365081787;-0,0492517463862896;-0,994734406471252
15;29/12/2022, 11:19:04,582;0,0898969694972038;-0,0491959489881992;-0,994735300540924
16;29/12/2022, 11:19:05,578;0,0897489413619041;-0,0489637069404125;-0,994760096073151
17;29/12/2022, 11:19:06,575;0,0899665802717209;-0,0486317127943039;-0,994756758213043
18;29/12/2022, 11:19:07,610;0,0901284515857696;-0,0486049577593803;-0,994743406772614
19;29/12/2022, 11:19:08,569;0,0901474356651306;-0,0485882498323917;-0,994742512702942
20;29/12/2022, 11:19:09,564;0,0900518670678139;-0,0484768822789192;-0,994756579399109
21;29/12/2022, 11:19:10,561;0,0899377912282944;-0,0484062880277634;-0,994770348072052
22;29/12/2022, 11:19:11,559;0,0898439213633537;-0,0481856688857079;-0,99478954076767
23;29/12/2022, 11:19:12,555;0,0898684188723564;-0,0480209551751614;-0,994795262813568
24;29/12/2022, 11:19:13,552;0,0897889584302902;-0,0479274243116379;-0,994806945323944
25;29/12/2022, 11:19:14,548;0,0896178111433983;-0,0478945784270763;-0,99482399225235
26;29/12/2022, 11:19:15,545;0,089663527905941;-0,0475802272558212;-0,994834959506988
27;29/12/2022, 11:19:16,542;0,0894488394260406;-0,047568004578352;-0,994854867458344
28;29/12/2022, 11:19:17,540;0,0914783403277397;-0,049133624881506;-0,994594216346741
