ID;Time;X-Axis;Y-Axis;Z-Axis
1;29/12/2022, 12:21:01,868;0,00516051147133112;0,0590344108641148;-0,998242616653442
2;29/12/2022, 12:21:02,870;0,00179197173565626;0,0598338171839714;-0,998206734657288
3;29/12/2022, 12:21:03,872;0,00112597527913749;0,0603367350995541;-0,998177468776703
4;29/12/2022, 12:21:04,874;0,00112098909448832;0,0602972134947777;-0,998179852962494
5;29/12/2022, 12:21:05,876;0,000791337864939123;0,0604230724275112;-0,998172521591186
6;29/12/2022, 12:21:06,877;0,000724801153410226;0,0606079995632172;-0,998161375522614
7;29/12/2022, 12:21:07,879;0,000575575511902571;0,0608102865517139;-0,998149156570435
8;29/12/2022, 12:21:08,880;0,00026064834673889;0,0609364025294781;-0,998141646385193
9;29/12/2022, 12:21:09,882;0,000164520693942904;0,061025433242321;-0,998136222362518
10;29/12/2022, 12:21:11,110;0,000166401354363188;0,0610827319324017;-0,998132705688477
11;29/12/2022, 12:21:12,117;0,00000900198301678756;0,0611590594053268;-0,998128056526184
12;29/12/2022, 12:21:13,122;-0,000238365668337792;0,0612210966646671;-0,998124182224274
13;29/12/2022, 12:21:14,122;-0,000303689390420914;0,061291478574276;-0,99811989068985
14;29/12/2022, 12:21:15,128;-0,000384276208933443;0,0615534000098705;-0,998103737831116
15;29/12/2022, 12:21:16,132;-0,000514925748575479;0,0617091692984104;-0,998094022274017
16;29/12/2022, 12:21:17,131;-0,000726020836737007;0,0617561712861061;-0,998090982437134
17;29/12/2022, 12:21:18,138;-0,000853660167194903;0,0619475804269314;-0,998079061508179
18;29/12/2022, 12:21:19,045;-0,00074144167592749;0,0619757622480392;-0,998077392578125
19;29/12/2022, 12:21:20,138;-0,000828971271403134;0,0618242546916008;-0,99808669090271
20;29/12/2022, 12:21:21,039;-0,000873382959980518;0,0616961345076561;-0,998094618320465
21;29/12/2022, 12:21:22,035;-0,000971989647950977;0,0617735646665096;-0,998089730739594
22;29/12/2022, 12:21:23,033;-0,000907763838768005;0,0619118176400662;-0,998081207275391
23;29/12/2022, 12:21:24,034;-0,000897665217053145;0,061984721571207;-0,998076677322388
24;29/12/2022, 12:21:25,025;-0,00104243296664208;0,0619333051145077;-0,998079717159271
25;29/12/2022, 12:21:26,021;-0,000832713034469634;0,0620691180229187;-0,998071491718292
26;29/12/2022, 12:21:27,019;-0,000990350847132504;0,0622438341379166;-0,998060464859009
27;29/12/2022, 12:21:28,016;-0,000957158452365547;0,0624676384031773;-0,998046517372131
28;29/12/2022, 12:21:29,013;-0,000978870783001184;0,0624387711286545;-0,998048305511475
29;29/12/2022, 12:21:30,010;-0,00111201358959079;0,0625129863619804;-0,998043537139893
30;29/12/2022, 12:21:31,006;-0,00108324154280126;0,0626109316945076;-0,998037397861481
31;29/12/2022, 12:21:32,003;-0,00111248053144664;0,0628406181931496;-0,998022973537445
32;29/12/2022, 12:21:33,000;0,000671595684252679;0,0620095506310463;-0,998075306415558
33;29/12/2022, 12:21:40,002;0,0612418092787266;-0,55372029542923;-0,830447673797607
34;29/12/2022, 12:21:40,998;0,0700282454490662;-0,58598381280899;-0,807291209697723
